f_kabupaten_id;f_kodekabupaten;f_namakabupaten;f_propinsi_id;f_komputer;f_username;f_tanggalupdate
2443;127;Siswo Bangun;12;DESKTOP-QFC16ML;2151322;49:57.1
2444;8;Kalimantan Utara;0;DESKTOP-QFC16ML;2151322;52:49.8
2445;68;Idi;6;DESKTOP-QFC16ML;2151322;39:23.5
2446;128;Tegal Rejo;12;DESKTOP-QFC16ML;2151322;40:15.9
2447;129;Gisting Jaya;12;DESKTOP-QFC16ML;2151322;40:35.1
2448;109;Muara Kandis;8;DESKTOP-QFC16ML;2151322;41:30.7
2449;110;Sungai Beringin;8;DESKTOP-QFC16ML;2151322;41:48.5
2450;100;Padang-padang;19;DESKTOP-QFC16ML;2151322;51:37.9
2451;100;Padang - padang;19;DESKTOP-QFC16ML;2151322;52:04.3
2452;77;Sanggaran Agung;10;DESKTOP-QFC16ML;2151322;53:14.0
2453;78;Air Tenang;10;DESKTOP-QFC16ML;2151322;53:52.7
2454;79;Sungai Jering;10;DESKTOP-QFC16ML;2151322;54:16.9
2455;58;Penyaringan;22;DESKTOP-QFC16ML;2151322;55:05.7
2456;155;Maruang;19;DESKTOP-QFC16ML;2151322;55:51.9
2457;156;Padang - Padang;19;DESKTOP-QFC16ML;2151322;45:22.6
2458;80;Pelawan;10;DESKTOP-QFC16ML;2151322;31:09.2
2459;113;Trikarya;11;DESKTOP-QFC16ML;2151322;36:08.5
2460;110;Makale;19;DESKTOP-QFC16ML;2151322;54:01.2
2462;157;To' Katimbang;19;DESKTOP-QFC16ML;2151322;09:29.1
2463;130;Panaragan Jaya;12;DESKTOP-QFC16ML;2151322;35:26.4
2464;69;Lueng Bimba;6;DESKTOP-QFC16ML;2151322;27:28.0
2465;70;Aceh;6;DESKTOP-QFC16ML;2151322;36:27.9
2466;81;Merlung;10;DESKTOP-QFC16ML;2151322;27:42.1
2467;82;Lempur Tengah;10;DESKTOP-QFC16ML;2151322;51:00.4
2468;114;OKI;11;DESKTOP-QFC16ML;2151322;57:52.1
2469;131;Bagelen;12;DESKTOP-QFC16ML;2151322;16:30.1
2470;115;Sumatera Selatan;11;DESKTOP-QFC16ML;2151322;54:21.4
2471;72;Bati-Bati;15;DESKTOP-QFC16ML;2151322;11:59.7
2472;94;Lapulu ;20;DESKTOP-QFC16ML;2151322;52:28.9
2473;13;Numfor;79;DESKTOP-QFC16ML;2151322;16:35.0
2474;26;Numfor;37;DESKTOP-QFC16ML;2151322;21:16.9
2475;66;Kota Bangun;16;DESKTOP-QFC16ML;2151322;02:03.2
2478;67;Kutai Kartanegara;16;DESKTOP-QFC16ML;2151322;07:04.8
2479;68;Kalimantan Timur;16;DESKTOP-QFC16ML;2151322;07:50.4
2480;68;Bengkulu;26;DESKTOP-QFC16ML;2151322;45:58.5
2481;69;Lubuk Mukti;26;DESKTOP-QFC16ML;2151322;47:32.5
2482;106;Sindang Pagar;12;DESKTOP-QFC16ML;2151322;52:10.8
2484;27;Pasang Kaliba;37;DESKTOP-QFC16ML;2151322;22:22.1
2486;100;Pengkores;23;DESKTOP-QFC16ML;2151322;49:49.3
2487;130;Sinartanjung;12;DESKTOP-QFC16ML;2151322;00:20.3
403;21;Dili;27;DESKTOP-CHACMKN;8990;29:06.9
276;25;Subik;12;DESKTOP-QFC16ML;2151322;49:40.6
2488;62;Puruk Cahu;14;DESKTOP-QFC16ML;2151322;33:20.4
2489;67;Kalimantan Tengah;14;DESKTOP-QFC16ML;2151322;35:13.6
2490;68;Murung Raya;14;DESKTOP-QFC16ML;2151322;38:09.4
2491;83;Tanah Periuk;10;DESKTOP-QFC16ML;2151322;45:26.4
2492;100;Simpang Penawar;12;DESKTOP-QFC16ML;2151322;02:11.9
2493;71;Tualang Cut;6;DESKTOP-QFC16ML;2151322;21:52.4
2494;70;Maras;26;DESKTOP-QFC16ML;2151322;38:34.4
2495;132;Lampung Utara;12;DESKTOP-QFC16ML;2151322;58:03.2
2496;59; Werdhi Agung;22;DESKTOP-QFC16ML;2151322;09:04.6
2497;99;Sulawesi Utara;17;DESKTOP-QFC16ML;2151322;18:01.9
2498;96;Malimping;2;DESKTOP-QFC16ML;2151322;27:38.1
2499;12;Malingping;34;DESKTOP-QFC16ML;2151322;30:27.8
2500;132;Wudu;33;DESKTOP-QFC16ML;2151322;01:32.2
2501;116;Darat;11;DESKTOP-QFC16ML;2151322;26:45.2
2502;24;Sendang Agung;12;DESKTOP-QFC16ML;2151322;27:03.4
2503;112;Tj. Alai Kampar;9;DESKTOP-QFC16ML;2151322;32:11.9
2504;21;Manggar;35;DESKTOP-QFC16ML;2151322;50:58.1
2505;22;Belitung Timur;35;DESKTOP-QFC16ML;2151322;53:03.3
2506;117;Sumatera Selatan;11;DESKTOP-QFC16ML;2151322;10:52.1
2507;133;Sanam;33;DESKTOP-QFC16ML;2151322;25:48.7
2508;73;Barabat;15;DESKTOP-QFC16ML;2151322;26:38.9
2509;133;Bandar Agung;12;DESKTOP-QFC16ML;2151322;27:24.2
2510;134;Bandar Abung;12;DESKTOP-QFC16ML;2151322;47:46.0
2511;74;Barabai;15;DESKTOP-QFC16ML;2151322;53:01.3
2512;80;Baradatu;12;DESKTOP-QFC16ML;2151322;46:34.9
2513;120;Riding;11;DESKTOP-QFC16ML;2151322;52:16.9
2514;135;Srikaton;12;DESKTOP-QFC16ML;2151322;36:41.2
2515;120;Paringgonan;7;DESKTOP-QFC16ML;2151322;26:35.8
2516;18;Toto Mulyo;12;DESKTOP-QFC16ML;2151322;38:28.3
2517;102;Mataloko;33;DESKTOP-QFC16ML;2151322;46:40.3
2518;11;Mata Ie ;6;DESKTOP-QFC16ML;2151322;22:47.3
2519;34;Togoreba Sungi;21;DESKTOP-QFC16ML;2151322;10:29.8
2520;136;Sukabanjar;12;DESKTOP-QFC16ML;2151322;30:49.9
2521;18;Sumber Sari;12;DESKTOP-QFC16ML;2151322;44:30.5
2522;100;Bunut Seberang;12;DESKTOP-QFC16ML;2151322;53:44.5
2523;9;Pembeliangan;0;DESKTOP-QFC16ML;2151322;02:50.5
2524;69;Sungai Aji Kuning;16;DESKTOP-QFC16ML;2151322;54:39.2
2525;113;Parsaoran Nauli;9;DESKTOP-QFC16ML;2151322;24:18.9
2526;158;Bonepute;19;DESKTOP-QFC16ML;2151322;53:40.6
2527;100;Borgo;17;DESKTOP-QFC16ML;2151322;43:12.7
2528;134;Papela;33;DESKTOP-QFC16ML;2151322;10:17.8
2529;135;Rotendao;33;DESKTOP-QFC16ML;2151322;12:36.1
2530;71;Mukomuko;26;DESKTOP-QFC16ML;2151322;29:40.5
2531;118;Merpang;11;DESKTOP-QFC16ML;2151322;19:49.6
2532;136;Macope;33;DESKTOP-QFC16ML;2151322;03:19.6
2533;137;Gunung Labuhan;12;DESKTOP-QFC16ML;2151322;19:24.6
2534;137;Maumbi;33;DESKTOP-QFC16ML;2151322;49:00.2
2535;72;Bungin Tambun;26;DESKTOP-QFC16ML;2151322;42:39.8
2536;138;Gunung Madu;12;DESKTOP-QFC16ML;2151322;53:23.9
2537;84;Pelabuhan Dagang;10;DESKTOP-QFC16ML;2151322;03:32.1
2538;23;Penyak;35;DESKTOP-QFC16ML;2151322;10:52.3
2539;159;Pattedong;19;DESKTOP-QFC16ML;2151322;21:33.4
2540;139;Rama Indra;12;DESKTOP-QFC16ML;2151322;21:58.5
2541;120;Kebun Binanga;7;DESKTOP-QFC16ML;2151322;26:19.9
2543;100;Babat;11;DESKTOP-QFC16ML;2151322;45:25.2
2544;121;Lunggaian;11;DESKTOP-QFC16ML;2151322;52:09.9
2545;124;Bangket Tengak;23;DESKTOP-QFC16ML;2151322;52:54.5
2546;121;Pakuan Ratu;11;DESKTOP-QFC16ML;2151322;54:17.3
2547;121;Pujiharjo;11;DESKTOP-QFC16ML;2151322;55:07.7
2548;31;Teluk Kayu Putih;10;DESKTOP-QFC16ML;2151322;00:31.2
2549;75;Parenggean;15;DESKTOP-QFC16ML;2151322;16:59.1
2081;128;Nadda;33;DESKTOP-CHACMKN;8990;21:58.2
2065;115;Repok Prine;23;DESKTOP-CHACMKN;8990;10:10.5
2551;1;Moanemani;79;DESKTOP-CHACMKN;8990;26:16.2
1705;2;Gedung Raja;12;DESKTOP-CHACMKN;8990;07:14.1
1709;3;Pasar Banjit;12;DESKTOP-CHACMKN;8990;07:39.9
1859;12;Sido Binangun;12;DESKTOP-CHACMKN;8990;08:13.8
1710;6;Bangunan;12;DESKTOP-CHACMKN;8990;08:36.8
1754;26;Kotaagung;12;DESKTOP-CHACMKN;8990;09:05.9
2393;120;Kalirejo;12;DESKTOP-CHACMKN;8990;10:28.6
1543;95;Restu Rahayu;12;DESKTOP-CHACMKN;8990;12:59.0
2552;14;Asam Jawa;1;DESKTOP-CHACMKN;8990;14:18.8
2055;65;Sinar Tanjung;12;DESKTOP-CHACMKN;8990;18:00.0
2553;99;Sinar Rejeki;12;DESKTOP-CHACMKN;8990;20:47.7
2554;101;P. Susu;17;DESKTOP-CHACMKN;8990;22:48.9
2008;9;Biak Numfor;79;DESKTOP-CHACMKN;8990;24:10.8
2555;10;Loalo;79;DESKTOP-CHACMKN;8990;24:36.7
1899;93;Banyuasin;11;DESKTOP-CHACMKN;8990;27:09.9
2556;35;Bangko-Jambi;10;DESKTOP-QFC16ML;2151322;41:10.6
1164;73;OKU Timur;11;DESKTOP-QFC16ML;2151322;56:08.4
2557;17;Parda Suka;26;DESKTOP-QFC16ML;2151322;30:58.2
2558;1;Pulu - Pulu';19;DESKTOP-CHACMKN;8990;56:50.7
2559;85;Mampun Baru;10;DESKTOP-QFC16ML;2151322;07:15.7
2560;89;Teluk Singkawang;10;DESKTOP-QFC16ML;2151322;57:56.8
2058;67;Sukobinangun;12;DESKTOP-QFC16ML;2151322;20:54.1
2561;100;Pematang Panggang Oki;12;DESKTOP-QFC16ML;2151322;41:49.7
2562;121;Sumbul;7;DESKTOP-QFC16ML;2151322;08:03.3
2563;18;Sukoharjo III;12;DESKTOP-QFC16ML;2151322;51:20.6
2564;12;Pea Janggut;7;DESKTOP-QFC16ML;2151322;07:33.3
2565;13;Tabing;8;DESKTOP-QFC16ML;2151322;00:24.6
2566;12;PT. Torganda;7;DESKTOP-QFC16ML;2151322;04:36.5
2567;32;Bojonggede, Bogor;2;DESKTOP-QFC16ML;2151322;44:21.0
2568;178;Kota Batak;7;DESKTOP-QFC16ML;2151322;14:59.2
2569;50;Kamenasa;27;DESKTOP-QFC16ML;2151322;08:28.4
2570;51;Kamenasa Timor Timur;27;DESKTOP-QFC16ML;2151322;08:56.7
2571;99;Uwuran Dua;17;DESKTOP-QFC16ML;2151322;13:51.8
2572;34;Oba;21;DESKTOP-QFC16ML;2151322;21:17.2
2573;140;Mekar Asri;12;DESKTOP-QFC16ML;2151322;58:34.2
2574;31;Koto Tengah;10;DESKTOP-QFC16ML;2151322;13:25.8
2575;141;Panaragan;12;DESKTOP-QFC16ML;2151322;15:35.0
2576;123;Perigi;11;DESKTOP-QFC16ML;2151322;22:13.5
2577;18;Muara Tenang;12;acer-PC;2151322;46:50.3
2578;18;Kenali;12;acer-PC;2151322;05:56.2
2579;142;Raman Utara;12;DESKTOP-283P160;123;14:59.9
2580;143;Kegeringan;33;DESKTOP-283P160;123;48:36.7
2581;144;Kibang Budi Jaya;33;DESKTOP-283P160;123;56:41.9
2582;144;Pasar Lubuk Jambi;33;DESKTOP-283P160;123;57:45.9
2583;145;Sumber Agung;33;DESKTOP-283P160;123;08:37.5
2584;145;Balerejo;33;DESKTOP-283P160;123;18:37.0
2585;146;Sugihwaras;33;DESKTOP-283P160;123;37:43.8
2586;147;Pulau Baru;33;DESKTOP-283P160;123;48:31.9
2587;148;Tete Induk;33;DESKTOP-283P160;123;21:18.7
2588;149;Sei Hanyo;33;DESKTOP-283P160;123;11:02.4
2589;150;Tajur;33;DESKTOP-283P160;123;15:55.7
2590;151;Beka;33;DESKTOP-283P160;123;57:20.8
2591;100;Sipitu pitu;7;DESKTOP-QFC16ML;2151322;45:43.6
2592;152;Lela;33;DESKTOP-283P160;123;11:39.1
2593;153;Pujoasri;33;DESKTOP-283P160;123;05:59.9
2594;154;Pahayu Jaya;33;DESKTOP-283P160;123;07:43.4
2595;155;Bangun Jaya;33;DESKTOP-283P160;123;38:27.2
2596;156;Taman Cari;33;DESKTOP-283P160;123;30:25.6
2597;157;Sulawesi Tengah;33;DESKTOP-283P160;123;10:22.1
2598;158;Karta;33;DESKTOP-283P160;123;46:17.6
2599;159;Pulau Burung;33;DESKTOP-283P160;123;23:24.3
2600;160;Mulia Agung;33;DESKTOP-283P160;123;28:01.7
2601;143;Tegalbinangun;12;DESKTOP-QFC16ML;2151322;35:47.2
2602;1;Tanjung Agung;11;DESKTOP-QFC16ML;2151322;00:34.2
2603;73;Pondok Baru;26;DESKTOP-QFC16ML;2151322;35:51.5
2604;1;Kepala Curup;26;DESKTOP-QFC16ML;2151322;42:51.5
2605;160;Mulyasari;33;DESKTOP-283P160;123;43:36.0
2606;161;Rajabasa Jaya;33;DESKTOP-283P160;123;45:18.8
2607;18;Sumbergede;12;DESKTOP-QFC16ML;2151322;17:19.7
2608;162;Mokupa;33;DESKTOP-283P160;123;43:10.8
2609;163;Passippo;33;DESKTOP-283P160;123;04:13.9
2610;17;Penarik;26;acer-PC;2151322;36:53.1
2611;18;Negara Batin;12;acer-PC;2151322;33:28.6
2612;145;Kibeng Yekti Jaya;12;acer-PC;2151322;18:13.8
2613;70;Talisayan;16;acer-PC;2151322;30:56.4
2614;124;Pangkalan Balai;11;acer-PC;2151322;03:43.6
2615;90;Pekan Gedang;10;acer-PC;2151322;15:48.2
2616;164;Rowang;33;acer-PC;2151322;20:08.6
2617;146;Adiluwih;12;acer-PC;2151322;27:00.1
2618;18;Pagar Baru;12;acer-PC;2151322;44:22.0
2619;164;Senaung;33;DESKTOP-283P160;123;38:59.5
2620;165;Mukomuko;88;DESKTOP-283P160;123;52:01.3
2621;165;Suka Pindah;33;DESKTOP-283P160;123;59:46.9
2622;166;Munggu;88;DESKTOP-283P160;123;23:57.6
2623;166;Lematang Ilir;33;DESKTOP-283P160;123;53:05.8
2624;167;Apahapsili;33;DESKTOP-283P160;123;58:54.8
2625;168;Payang;33;DESKTOP-283P160;123;57:31.0
2626;169;Terusan  Menang;33;DESKTOP-283P160;123;44:54.9
2627;170;Wele;33;DESKTOP-283P160;123;30:50.7
2628;170;Ongka;33;DESKTOP-283P160;123;50:29.3
2629;170;P. Penanian;33;DESKTOP-283P160;123;57:27.8
2630;171;Air Menganyau;33;DESKTOP-283P160;123;17:15.5
2631;172;Dwi Warga Tunggal Jaya;33;DESKTOP-283P160;123;09:53.0
2632;173;Negeri  Kaya;33;DESKTOP-283P160;123;03:15.8
2633;174;Tanjonge;33;DESKTOP-283P160;123;19:15.5
2634;174;Durian Tarung;33;DESKTOP-283P160;123;26:47.5
2635;175;Terap;33;DESKTOP-283P160;123;22:17.2
2636;176;Ajallasse;33;DESKTOP-283P160;123;56:42.2
2637;177;Bah Sidua dua;33;DESKTOP-283P160;123;05:28.6
2638;177;Lohong;33;DESKTOP-283P160;123;11:11.1
2639;178;Talang Boseng;33;DESKTOP-283P160;123;22:20.2
2640;179;Durian Kilangan;33;DESKTOP-283P160;123;10:23.8
2641;180;Panangsak;33;DESKTOP-GPBDJOJ;123;26:09.1
2642;181;Surau Tinggi;33;DESKTOP-GPBDJOJ;123;02:40.1
2643;182;Haloban;33;DESKTOP-GPBDJOJ;123;38:11.2
2644;183;Pematang Riding;33;DESKTOP-GPBDJOJ;123;00:47.7
2645;184;Timbulun;33;DESKTOP-GPBDJOJ;123;43:04.6
2646;185;Sungai Bahar;33;DESKTOP-GPBDJOJ;123;05:06.0
2647;186;Pakanbaru;33;LAPTOP-LOI2A4L1;123;21:23.8
2648;187;Jayaloka;33;LAPTOP-LOI2A4L1;123;19:23.2
2649;188;Ladang Panjang;33;LAPTOP-LOI2A4L1;123;29:13.5
2650;189;Ampana;33;LAPTOP-LOI2A4L1;123;38:23.2
2651;190;Tanjung Beringin;33;LAPTOP-LOI2A4L1;123;02:29.4
2652;191;Niukbaun;33;LAPTOP-LOI2A4L1;123;18:46.7
2653;192;Sukamarga;33;LAPTOP-LOI2A4L1;123;26:58.1
2654;193;Nopuya;33;DESKTOP-283P160;123;23:23.6
2655;194;Mopuya;33;DESKTOP-283P160;123;12:21.5
2656;195;Lubuk Baja;33;DESKTOP-283P160;123;32:16.8
2657;196;Gading Tua;33;DESKTOP-283P160;123;42:19.4
2658;197;Tindoli;33;DESKTOP-283P160;123;22:07.4
2659;198;Tanjung Sakti;33;DESKTOP-283P160;123;35:50.1
2660;199;Padrah;33;DESKTOP-283P160;123;42:26.5
2661;200;Pandrah;33;DESKTOP-283P160;123;43:04.7
2662;201;Batang Tian;33;DESKTOP-283P160;123;24:23.9
2663;202;Gedung Nyapah;33;DESKTOP-283P160;123;54:25.4
2664;203;Seruway;33;DESKTOP-283P160;123;39:01.4
2665;204;Cahaya Negeri;33;DESKTOP-283P160;123;59:39.7
2666;205;Purwotani;33;DESKTOP-GPBDJOJ;3;38:49.1
2667;206;rantau kadam;33;DESKTOP-GPBDJOJ;3;53:57.8
2668;207;tanjung alam;33;DESKTOP-GPBDJOJ;3;31:00.3
2669;208;Taba Terunjam;33;DESKTOP-GPBDJOJ;3;42:59.2
2670;125;Ogan Komering Ulu Timur;11;DESKTOP-QFC16ML;2151322;32:46.6
2671;209;Damuli Kebun;33;DESKTOP-EVO3DT8;3;14:38.2
2672;210;Batu Sura;33;DESKTOP-283P160;123;58:47.0
2673;211;Kota;33;DESKTOP-283P160;123;22:44.8
2674;212;Karya Makmur;33;DESKTOP-283P160;123;41:42.4
2675;213;Karang Dapo;33;DESKTOP-283P160;123;46:54.6
2676;110;Talang Padang;8;DESKTOP-GPBDJOJ;3;03:07.6
2677;120;Sukadana;7;DESKTOP-GPBDJOJ;3;28:01.5
2678;12;Messawa;38;DESKTOP-GPBDJOJ;3;13:09.3
2679;214;Parsibarungan;33;DESKTOP-283P160;123;02:24.6
2680;215;Setiang;33;DESKTOP-283P160;123;02:20.7
2681;91;Mandiangin;10;DESKTOP-QFC16ML;2151322;30:11.3
2682;216;Mungguk Ombak;33;DESKTOP-283P160;123;06:18.6
2683;217;Negara Ratu;33;DESKTOP-283P160;123;44:22.2
2684;147;Adipuro;12;DESKTOP-GPBDJOJ;3;10:17.6
2685;74;Taba Santing;26;DESKTOP-QFC16ML;2151322;52:00.5
2686;92;Muara Kumpeh;10;DESKTOP-GPBDJOJ;3;57:15.5
1741;18;Desa Bangun Rejo;16;DESKTOP-QFC16ML;2151322;47:36.7
2688;120;Sabungan Jae;7;DESKTOP-GPBDJOJ;3;48:12.2
2689;100;Panggentungan;19;DESKTOP-QFC16ML;2151322;10:35.0
2690;179;Tanjungbalai;7;DESKTOP-QFC16ML;2151322;01:51.6
2691;218;Aek Nauli;33;DESKTOP-283P160;123;13:07.9
2692;111;Paraman Ampalu;8;DESKTOP-GPBDJOJ;3;54:07.4
2693;219;Desa Pawoh;33;DESKTOP-283P160;123;52:56.1
2694;220;Tanjung Raja;33;DESKTOP-283P160;123;59:09.3
2695;221;Semandino;33;DESKTOP-283P160;123;10:27.0
2696;222;Lampur;33;DESKTOP-283P160;123;40:36.3
2697;223;Alabio;33;DESKTOP-283P160;123;10:56.3
2698;224;Tanjung Serang;33;DESKTOP-283P160;123;54:02.4
1855;1;Cempaka;11;DESKTOP-QFC16ML;2151322;40:44.6
2699;114;Lipat Kain;9;DESKTOP-GPBDJOJ;3;09:23.8
2700;225;Pagar Bukit;33;DESKTOP-283P160;123;18:12.8
2701;180;Pangasean;7;DESKTOP-QFC16ML;2151322;33:36.0
2702;226;Lewa;33;DESKTOP-GPBDJOJ;3;13:40.3
2703;12;Pardomuan;7;DESKTOP-QFC16ML;2151322;27:08.3
2704;227;Kletek Rainain;33;DESKTOP-QFC16ML;2151322;02:40.1
2705;13;Ciputat;34;DESKTOP-QFC16ML;2151322;39:03.1
2706;228;Lubuk Sikaping;33;DESKTOP-283P160;123;17:58.5
2707;73;Buntudatu;19;DESKTOP-QFC16ML;2151322;32:56.8
2708;229;Ulu Siau;33;DESKTOP-283P160;123;33:55.4
2709;230;Padang Baru;33;DESKTOP-283P160;123;23:11.5
2710;231;Negara Agung;33;DESKTOP-283P160;123;34:07.8
2711;232;Seputih Banyak;33;DESKTOP-283P160;123;33:20.4
2712;233;Tanjung Berikat;33;DESKTOP-283P160;123;15:54.5
2713;234;Padang  Cermin;33;DESKTOP-283P160;123;33:49.1
2714;235;Ngaol;33;DESKTOP-283P160;123;40:26.0
2715;236;Manegen;33;DESKTOP-283P160;123;53:06.0
2716;237;Kayu Agung;33;DESKTOP-283P160;123;28:48.1
2717;238;Linggau;33;DESKTOP-283P160;123;56:21.2
2718;13;Simawang Padang;8;DESKTOP-QFC16ML;2151322;01:19.9
2719;239;Padang Ratu;33;DESKTOP-283P160;123;38:25.0
2720;12;Huta Dangka;7;DESKTOP-QFC16ML;2151322;36:31.0
2721;240;Hohawungo ;33;DESKTOP-283P160;123;51:52.9
2722;241;Jelojok;33;DESKTOP-283P160;123;04:55.0
2723;242;Rhieng Blang;33;DESKTOP-283P160;123;14:50.5
2724;243;Mamuju Utara ;33;DESKTOP-283P160;123;22:30.0
2725;244;Cahaya Batin;33;DESKTOP-283P160;123;25:14.7
2726;120;Jawa Tongah;7;DESKTOP-GPBDJOJ;3;27:00.5
2727;148;Pulung Kencana;12;DESKTOP-GPBDJOJ;3;57:42.2
2728;245;Aneuk Paya;33;DESKTOP-283P160;123;12:01.8
2729;246;Bidar Alam;33;DESKTOP-283P160;123;20:57.1
2730;247;Cemara jaya, Halmahera Timur;33;DESKTOP-283P160;123;28:33.3
2731;248;Cemara jaya;33;DESKTOP-283P160;123;30:30.5
2732;249;Saung Naga;33;DESKTOP-283P160;123;14:53.9
2733;103;Latta;21;DESKTOP-GPBDJOJ;3;03:24.0
2734;72;Serbajadi;6;DESKTOP-GPBDJOJ;3;57:06.5
2735;73;Tangse;6;DESKTOP-GPBDJOJ;3;07:12.5
2736;74;Ujong Tanoh;6;DESKTOP-GPBDJOJ;3;01:05.7
2737;250;Tanasumpu;33;DESKTOP-283P160;123;51:34.6
2738;251;Mekarpura;33;DESKTOP-283P160;123;02:20.1
2739;21;Lampur, Sungaiselan;35;DESKTOP-QFC16ML;2151322;34:02.1
2740;252;Rantau Jaya Ilir;33;DESKTOP-283P160;123;06:14.9
2741;253;Bandar Masilam;33;DESKTOP-283P160;123;33:43.3
2742;253;Ratna Chaton;33;DESKTOP-283P160;123;43:30.8
2743;254;Pandak;33;DESKTOP-283P160;123;20:01.4
2744;255;Pancasila;33;DESKTOP-283P160;123;58:48.1
2745;256;UNTORO;33;DESKTOP-283P160;123;53:58.6
2746;257;Lembah Binuang;33;DESKTOP-283P160;123;58:04.9
2747;258;Lawe Desky;33;DESKTOP-283P160;123;42:58.8
2748;259;Tumbang Samba ;33;DESKTOP-283P160;123;53:39.3
2749;260;Branti Raya, ;33;DESKTOP-283P160;123;37:02.5
2750;261;Gunung Meraksa Baru;33;DESKTOP-283P160;123;41:23.3
2751;262;Yukum Jaya;33;DESKTOP-283P160;123;42:35.4
2752;263;Sawah Lunto;33;DESKTOP-283P160;123;56:32.6
2753;264;Sungai  Kambut ;33;DESKTOP-283P160;123;59:56.5
2754;265;Siraman;33;DESKTOP-283P160;123;24:13.4
2755;266;Waena;33;DESKTOP-283P160;123;22:20.0
2756;267;Rimba Samak;33;DESKTOP-283P160;123;45:34.0
2757;268;Kinali;33;DESKTOP-283P160;123;30:22.3
2758;148;Gaya Baru VIII;12;DESKTOP-EVO3DT8;3;57:40.6
2759;269;Samalanga;33;DESKTOP-283P160;123;30:46.5
2760;270;Pasar Kambang;33;DESKTOP-283P160;123;58:59.3
2761;271;Pungasan;33;DESKTOP-283P160;123;35:32.8
2762;272;Sawah Taluk;33;DESKTOP-283P160;123;51:04.2
2763;273;Semaran ;33;DESKTOP-283P160;123;37:56.5
2764;274;Terate;33;DESKTOP-283P160;123;10:54.9
2765;149;Kuripan Kota Agung;12;DESKTOP-EVO3DT8;3;23:32.5
2766;75;Ujong Tanoh Darat;6;DESKTOP-EVO3DT8;3;46:04.8
2767;275;Pulo Naleueng;33;DESKTOP-283P160;123;01:50.3
2768;276;Simpang Pujud;33;DESKTOP-283P160;123;15:56.6
2769;277;Montallat;33;DESKTOP-283P160;123;23:46.7
2770;278;Pematang Tahalo;33;DESKTOP-283P160;123;47:11.5
2771;279;Sribhawono;33;DESKTOP-283P160;123;26:35.0
2772;150;Biha;12;DESKTOP-EVO3DT8;3;35:33.8
2773;280;Pasar Tamiai;33;DESKTOP-283P160;123;07:18.9
2774;281;Parsaoran;33;DESKTOP-283P160;123;20:45.0
2775;282;Grujugan II;33;DESKTOP-283P160;123;43:08.2
2776;126;Karang Caya;11;DESKTOP-EVO3DT8;3;27:35.9
2777;160;Paojepe;19;DESKTOP-1G5I28M;3;31:01.4
2778;283;Babiat Sosunggulon;33;DESKTOP-283P160;123;03:15.1
2779;284;PENYABUNGAN;33;DESKTOP-283P160;123;25:56.5
2780;285;Pematang Panjang;33;DESKTOP-283P160;123;31:06.0
2400;122;Gedongtataan;12;DESKTOP-CHACMKN;8990;45:35.1
2781;14;Tanah Merah;9;DESKTOP-QFC16ML;2151322;27:35.3
2782;18;Jati Mulyo;12;DESKTOP-QFC16ML;2151322;35:47.4
2783;14;Ujungbatu;9;DESKTOP-QFC16ML;2151322;03:05.2
2784;161;Desa pakkasalo;19;DESKTOP-1G5I28M;3;21:23.6
2785;186;Parindu;33;DESKTOP-283P160;123;51:02.9
2786;286;Air Kemang;33;DESKTOP-283P160;123;23:26.2
2787;139;Gantiwarno;12;DESKTOP-CHACMKN;8990;04:28.4
2788;2;Brawijaya;12;DESKTOP-CHACMKN;8990;22:16.3
2789;17;Beriang Tinggi;26;DESKTOP-QFC16ML;2151322;17:12.0
2790;18;Pasar Krui;12;DESKTOP-QFC16ML;2151322;29:32.6
2791;18;Cengkong Abang;35;DESKTOP-QFC16ML;2151322;53:17.3
2792;12;Sisarahili Oyo;7;DESKTOP-QFC16ML;2151322;51:39.7
2793;36;Wonodadi;12;DESKTOP-QFC16ML;2151322;09:29.4
